owner_id,binding_role,language,path,line_start,line_end,bytes,sha256,span_sha256,span_hash_algorithm
urn:uuid:6888f8c5-89ba-5f70-8c7a-d918d780ac83,target,id-ID,repo/source/chapter7.tex,455,455,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,360f8bd93aac9a5f5a894f1acf4fd786adc3b3b6f9ee06a82d9cf862abb72a57,sha256-utf8-lines-lf-v1
urn:uuid:6a83c349-c063-5f6d-b45c-4c510f1180b9,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,387,390,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,88b850bb55469662eddc5f1090a5212424a906384b768f24b5bb7d23be719fdc,sha256-utf8-lines-lf-v1
urn:uuid:6a83c349-c063-5f6d-b45c-4c510f1180b9,target,id-ID,repo/source/chapter7.tex,387,390,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,88b850bb55469662eddc5f1090a5212424a906384b768f24b5bb7d23be719fdc,sha256-utf8-lines-lf-v1
urn:uuid:768e011b-9e7e-5dec-a2e9-8489b2db67b0,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,78,78,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,579ebf4b42714be8fe2fa754f1540d1128d13d17f5c999b8fcabc4515ad38042,sha256-utf8-lines-lf-v1
urn:uuid:768e011b-9e7e-5dec-a2e9-8489b2db67b0,target,id-ID,repo/source/chapter7.tex,78,78,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,a20b728e5026180a28d83458df1e0cfe225b8e3eb1c86dea265e27d638d1c434,sha256-utf8-lines-lf-v1
urn:uuid:793e1c22-ed1e-59a7-afe0-e198a8663fd8,qa-witness,,qa/LI_COMPLETE_VISUAL_QA_20260829.json,,,2458,05cb40afb267762383ade4d268ffdf27f8ce61b279411f18a5a4821e2d03f724,,
urn:uuid:794100ef-eabf-544d-afdd-ab3a75065584,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1104,1104,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,1ad3ce2c7ea2b631f463d13252525c987682a809f7f191880849d6cd589388b4,sha256-utf8-lines-lf-v1
urn:uuid:794100ef-eabf-544d-afdd-ab3a75065584,target,id-ID,repo/source/chapter7.tex,1104,1104,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,3e88ab483be3a96ddb38a6c583b7a586acf2c5320fc2a5e771784ee8049f599c,sha256-utf8-lines-lf-v1
urn:uuid:7be4f20f-ad88-58f3-ba2f-c8e3afa98161,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,865,976,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,b362a161e7c9703267037f033c17ef729dec9a09e6067d615eaff0082bfe66ce,sha256-utf8-lines-lf-v1
urn:uuid:7be4f20f-ad88-58f3-ba2f-c8e3afa98161,target,id-ID,repo/source/chapter7.tex,865,976,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,ccf809b57b17fc1a721c9a824623b6e23f544562bbec652ea71a9f7be45ca322,sha256-utf8-lines-lf-v1
urn:uuid:7c925f06-7b49-5dd2-a065-751aacbc52ad,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,888,888,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,aa385a8d8e1c0de8f75dbe6dc3d1bf6835a00c81dd4d564ffb93a2f034ee3af2,sha256-utf8-lines-lf-v1
urn:uuid:7c925f06-7b49-5dd2-a065-751aacbc52ad,target,id-ID,repo/source/chapter7.tex,888,888,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,34d9ca5094b62a8fe1de8e4d8f04380093aaaf519cc41696ede4c315ef6e103d,sha256-utf8-lines-lf-v1
urn:uuid:859108c5-577e-5429-9c14-828a01849fba,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,699,699,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,1940eb897273c25c5ed27269b6c0c1b24fcead7c4a1789ce42cc48fdcdc56c4c,sha256-utf8-lines-lf-v1
urn:uuid:859108c5-577e-5429-9c14-828a01849fba,target,id-ID,repo/source/chapter7.tex,699,699,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,60f3a2313d134e1222e9c3e4978a738a4c16da31d218ba28d1b197013bdfa243,sha256-utf8-lines-lf-v1
urn:uuid:861be988-2ce1-5dbb-99be-142eaab53df0,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,295,451,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,03075bb7fc740a1a471860c77490011fa62b8fe29c92e5a345e6b680199f6ffc,sha256-utf8-lines-lf-v1
urn:uuid:861be988-2ce1-5dbb-99be-142eaab53df0,target,id-ID,repo/source/chapter7.tex,295,451,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,6ed68bea9902011e78a2ac59f7b3c2d76e113b18bee28ea142480835f84efeec,sha256-utf8-lines-lf-v1
urn:uuid:879fca70-c22b-58cb-88e2-7abab6d0ffda,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,866,866,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,5f166f7f49a699364dc3cc480c62dc6b76ff59da64f5d491f807d1c2446b4dbc,sha256-utf8-lines-lf-v1
urn:uuid:879fca70-c22b-58cb-88e2-7abab6d0ffda,target,id-ID,repo/source/chapter7.tex,866,866,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,03da4e9179264c701d2b6e60bca0f834b9123e79968156cf735781b8db490343,sha256-utf8-lines-lf-v1
urn:uuid:8b78c3af-4fbf-589f-8386-3c56ad4beba8,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,148,148,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,06ea57a23cd1d1ee69729130f000c61b427cdf9209ca3dd1270ee282250107cf,sha256-utf8-lines-lf-v1
urn:uuid:8b78c3af-4fbf-589f-8386-3c56ad4beba8,target,id-ID,repo/source/chapter7.tex,148,148,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,c68575e6cae59040d6f78dd5219af3e6f9601db5440cb2602673dcb8e7279353,sha256-utf8-lines-lf-v1
urn:uuid:8c96c4d6-b629-599c-8fa4-c164a9c65546,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,977,1224,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,3d9538d28df8817077a8c2abdecbea1cb8fd86230bfc3ca9e9d048d30d51fffc,sha256-utf8-lines-lf-v1
urn:uuid:8c96c4d6-b629-599c-8fa4-c164a9c65546,target,id-ID,repo/source/chapter7.tex,977,1224,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,4abf83e59ae27c4f9004bde87e9b1e3d28dd25c3b155d8b88067240cd884afe2,sha256-utf8-lines-lf-v1
urn:uuid:8d7288de-6da6-5431-a788-f48967d478f3,qa-witness,,qa/LI_COMPLETE_TRANSLATION_FREEZE.json,,,12256,52d23d06d68a3ea80b9ea691a5537e469dfecae338d21496642ad43142f66252,,
urn:uuid:91deb9c1-e870-593a-9e6d-258c99a5b6cc,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,296,296,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,d68f88cc5fa9b0cc59e379823df97564a97a4b1f8e906725e1a45dc484acc6b6,sha256-utf8-lines-lf-v1
urn:uuid:91deb9c1-e870-593a-9e6d-258c99a5b6cc,target,id-ID,repo/source/chapter7.tex,296,296,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,1562f1d6882fb4d92ff7ef92fc7edd57993658bdf99e61c9ea8429af8e6d6e71,sha256-utf8-lines-lf-v1
urn:uuid:91ffa909-7846-5562-80db-65136a819ca6,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1044,1044,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,2e565e1b3adf797f930cffec2ba2ecafb01161ae85395bc5467431d06018c9a1,sha256-utf8-lines-lf-v1
urn:uuid:91ffa909-7846-5562-80db-65136a819ca6,target,id-ID,repo/source/chapter7.tex,1044,1044,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,9651093db4bda8fcf534b77029b7fc075ea32c3261e96c1b12f8d24504fba009,sha256-utf8-lines-lf-v1
urn:uuid:949c83ee-d1e4-506e-9e28-e17017ad94b0,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,563,567,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,4e71a923d0c7a2ad7fd67dbf83318fa8381bf14638a3f65237681b1f6dda70c9,sha256-utf8-lines-lf-v1
urn:uuid:949c83ee-d1e4-506e-9e28-e17017ad94b0,target,id-ID,repo/source/chapter7.tex,563,567,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,4e71a923d0c7a2ad7fd67dbf83318fa8381bf14638a3f65237681b1f6dda70c9,sha256-utf8-lines-lf-v1
urn:uuid:968edeaa-89e2-56ca-ad29-2ed08fda1917,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,866,866,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,5f166f7f49a699364dc3cc480c62dc6b76ff59da64f5d491f807d1c2446b4dbc,sha256-utf8-lines-lf-v1
urn:uuid:968edeaa-89e2-56ca-ad29-2ed08fda1917,target,id-ID,repo/source/chapter7.tex,866,866,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,03da4e9179264c701d2b6e60bca0f834b9123e79968156cf735781b8db490343,sha256-utf8-lines-lf-v1
urn:uuid:97a41f0b-a500-5485-b6b0-a88fc50173cf,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,648,652,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,04614dc09c25902e158a4640d4f07f47d661c55db95e082f7b3dc5af6a2dea11,sha256-utf8-lines-lf-v1
urn:uuid:97a41f0b-a500-5485-b6b0-a88fc50173cf,target,id-ID,repo/source/chapter7.tex,648,652,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,04614dc09c25902e158a4640d4f07f47d661c55db95e082f7b3dc5af6a2dea11,sha256-utf8-lines-lf-v1
urn:uuid:98c4afa4-1a99-5d39-a14c-ef944c270028,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,105,108,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,8adca0e5956ef1ab45c79fcbbd8730c358e7afbebc4ae57bfda4c22f13585b9a,sha256-utf8-lines-lf-v1
urn:uuid:98c4afa4-1a99-5d39-a14c-ef944c270028,target,id-ID,repo/source/chapter7.tex,105,108,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,8adca0e5956ef1ab45c79fcbbd8730c358e7afbebc4ae57bfda4c22f13585b9a,sha256-utf8-lines-lf-v1
urn:uuid:a0550b6a-4b44-5e1c-8f34-02d91472d7ea,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,699,699,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,1940eb897273c25c5ed27269b6c0c1b24fcead7c4a1789ce42cc48fdcdc56c4c,sha256-utf8-lines-lf-v1
urn:uuid:a0550b6a-4b44-5e1c-8f34-02d91472d7ea,target,id-ID,repo/source/chapter7.tex,699,699,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,60f3a2313d134e1222e9c3e4978a738a4c16da31d218ba28d1b197013bdfa243,sha256-utf8-lines-lf-v1
urn:uuid:a1311d7c-53c9-5a52-be0e-3c9973dd9f3e,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,980,980,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,0fde5da45d7f546604eff8c4ab751ef5e3fef1b5ac49c11aa708e750025cb1eb,sha256-utf8-lines-lf-v1
urn:uuid:a1311d7c-53c9-5a52-be0e-3c9973dd9f3e,target,id-ID,repo/source/chapter7.tex,980,980,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,6860010798649794218905b0965764ab20eed190878acfb2e57f04a66c531446,sha256-utf8-lines-lf-v1
urn:uuid:a461ae2e-825d-5269-9200-e307054a1a08,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,411,411,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,ef427b3d6664e9cd4d5e46c2affd8758cb8d7b76a34226bb13cb0024e1dc1d4e,sha256-utf8-lines-lf-v1
urn:uuid:a461ae2e-825d-5269-9200-e307054a1a08,target,id-ID,repo/source/chapter7.tex,411,411,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,0f01549e78de618506f71a07881bb1fe2298f33ebcf3a10373df0da03a1a4862,sha256-utf8-lines-lf-v1
urn:uuid:ac3ba159-c416-5810-a0e4-d8ab921370c3,qa-witness,,qa/LI_COMPLETE_BUILD_FINAL.log,,,113458,95cb040d490d7dcc91a296b2a254604fa557b16cb07d4130a6dbf8c2b7a447d1,,
urn:uuid:aeb09f38-8e79-54d1-9a70-8ba1e3fb4284,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,569,582,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,d12e215d16fbe68c58178d1eefe418f93b755ec02804659cb609cf2191b5c299,sha256-utf8-lines-lf-v1
urn:uuid:aeb09f38-8e79-54d1-9a70-8ba1e3fb4284,target,id-ID,repo/source/chapter7.tex,569,582,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,d12e215d16fbe68c58178d1eefe418f93b755ec02804659cb609cf2191b5c299,sha256-utf8-lines-lf-v1
urn:uuid:b25db967-de48-50fb-901d-0188e9f81100,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1201,1201,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,f6a3771fb2c697eaaa15c724409bd7dda8326213eb7cc4ffb4ab7c841231cc43,sha256-utf8-lines-lf-v1
urn:uuid:b25db967-de48-50fb-901d-0188e9f81100,target,id-ID,repo/source/chapter7.tex,1201,1201,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,6b0d58108b5598aaa9eaeff91689288c19367fd3911a13b2fe0abf900849d89b,sha256-utf8-lines-lf-v1
urn:uuid:b49db605-dff6-54eb-8665-8a3cc90a7759,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,699,699,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,1940eb897273c25c5ed27269b6c0c1b24fcead7c4a1789ce42cc48fdcdc56c4c,sha256-utf8-lines-lf-v1
urn:uuid:b49db605-dff6-54eb-8665-8a3cc90a7759,target,id-ID,repo/source/chapter7.tex,699,699,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,60f3a2313d134e1222e9c3e4978a738a4c16da31d218ba28d1b197013bdfa243,sha256-utf8-lines-lf-v1
urn:uuid:b4b69beb-c7f7-5630-ba68-6c7fedb6aaad,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1026,1029,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,d42a22f4f5cb6a6652561c9ccbf2f8b30ae1cf0f60c0df316e321b6fb69307e0,sha256-utf8-lines-lf-v1
urn:uuid:b4b69beb-c7f7-5630-ba68-6c7fedb6aaad,target,id-ID,repo/source/chapter7.tex,1026,1029,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,d42a22f4f5cb6a6652561c9ccbf2f8b30ae1cf0f60c0df316e321b6fb69307e0,sha256-utf8-lines-lf-v1
urn:uuid:b9f7a7a7-8e18-507a-b72e-b5de733a7430,rights-component,,repo/fonts/OFL-1.1-Noto-CJK.txt,,,4301,6a73f9541c2de74158c0e7cf6b0a58ef774f5a780bf191f2d7ec9cc53efe2bf2,,
urn:uuid:ba5e8df8-0e25-53df-9be5-a5a8014245e4,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,805,808,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,0db341d959509b92662281fad2b720c2de6cacc01a1daf9aa125949699116b5f,sha256-utf8-lines-lf-v1
urn:uuid:ba5e8df8-0e25-53df-9be5-a5a8014245e4,target,id-ID,repo/source/chapter7.tex,805,808,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,0db341d959509b92662281fad2b720c2de6cacc01a1daf9aa125949699116b5f,sha256-utf8-lines-lf-v1
urn:uuid:bad567e5-578b-5e8e-9789-a59b9ed766fb,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,35,35,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,d5ea51cd47beff37036b8840cc14a24814a460596df1e153171751d7802b1510,sha256-utf8-lines-lf-v1
urn:uuid:bad567e5-578b-5e8e-9789-a59b9ed766fb,target,id-ID,repo/source/chapter7.tex,35,35,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,b2b3394bd21626c1e2f83b5e0fb13b77e599bad7b2f64206596a43bebd8be760,sha256-utf8-lines-lf-v1
urn:uuid:bcd7f605-246e-55d5-90a5-b6055028a5d0,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,808,811,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,59e81cfc82746af0a83dd2073bb0ef0f226122d5ff0fd364338b056b1c70caf3,sha256-utf8-lines-lf-v1
urn:uuid:bcd7f605-246e-55d5-90a5-b6055028a5d0,target,id-ID,repo/source/chapter7.tex,808,811,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,59e81cfc82746af0a83dd2073bb0ef0f226122d5ff0fd364338b056b1c70caf3,sha256-utf8-lines-lf-v1
urn:uuid:c093d346-aa88-5540-a83a-069566b1cb2d,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,27,146,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,b02738a035329e303cdbd9e23ee0d94ac9e1f034ef79bc2583d49476aee11079,sha256-utf8-lines-lf-v1
urn:uuid:c093d346-aa88-5540-a83a-069566b1cb2d,target,id-ID,repo/source/chapter7.tex,27,146,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,4009fcff8afe0dc7bae06fe5132a6ae10878fc89ab2491c45c14712dc1b7b4ae,sha256-utf8-lines-lf-v1
urn:uuid:c223e01a-63f3-5790-97bb-6c139d63ea0c,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1034,1039,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,96f6a1807f90e21d7a24a92d7bf52dc2e45c509dd35df96705633a4b55023c99,sha256-utf8-lines-lf-v1
urn:uuid:c223e01a-63f3-5790-97bb-6c139d63ea0c,target,id-ID,repo/source/chapter7.tex,1034,1039,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,96f6a1807f90e21d7a24a92d7bf52dc2e45c509dd35df96705633a4b55023c99,sha256-utf8-lines-lf-v1
urn:uuid:c52c041f-9119-5756-99ec-3bbbf22e9012,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,413,413,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,2340232f25abae08cc763d5edcd38923f406f777f8b64ff77a8b72203616b4f5,sha256-utf8-lines-lf-v1
urn:uuid:c52c041f-9119-5756-99ec-3bbbf22e9012,target,id-ID,repo/source/chapter7.tex,413,413,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,7c9079396e6a423fa44da484ddc6de84232d0f3982a28569bf476c06c06fb001,sha256-utf8-lines-lf-v1
urn:uuid:c541f4fc-e2d6-5615-95db-30dddfc35c57,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,291,291,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,389cd7bc5a17f87c0632234114c9dbe421bcdefd64306fe611ee95ca604dd605,sha256-utf8-lines-lf-v1
urn:uuid:c541f4fc-e2d6-5615-95db-30dddfc35c57,target,id-ID,repo/source/chapter7.tex,291,291,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,3dd067d960836832222d567fa079eaddf7561b577c22f9081daf3bc1d505640f,sha256-utf8-lines-lf-v1
urn:uuid:c9adb312-23cf-5924-b802-b88e60aa3888,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,639,642,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,396def35d3257ffdc79b63eb1e63473d5f8b0a48e7f0368ff1ba102ec274c880,sha256-utf8-lines-lf-v1
urn:uuid:c9adb312-23cf-5924-b802-b88e60aa3888,target,id-ID,repo/source/chapter7.tex,639,642,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,396def35d3257ffdc79b63eb1e63473d5f8b0a48e7f0368ff1ba102ec274c880,sha256-utf8-lines-lf-v1
urn:uuid:cbeaa8f5-d277-510b-a118-0fe9a2804585,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,683,686,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,296a7cd7087cd6b42ed1605f3afbf625c7851374c35aeba29762baab02746697,sha256-utf8-lines-lf-v1
urn:uuid:cbeaa8f5-d277-510b-a118-0fe9a2804585,target,id-ID,repo/source/chapter7.tex,683,686,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,296a7cd7087cd6b42ed1605f3afbf625c7851374c35aeba29762baab02746697,sha256-utf8-lines-lf-v1
urn:uuid:d47eacf2-4f53-5cdd-affa-209f4766fa59,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,633,633,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,245ed6583d439320f4d9313ccac985bbd0971b5aa907a031f22ff4293e0e66d2,sha256-utf8-lines-lf-v1
urn:uuid:d47eacf2-4f53-5cdd-affa-209f4766fa59,target,id-ID,repo/source/chapter7.tex,633,633,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,e6faef9d3df9fd5ea93413b8717ab21ddac6719deb2592fb8e692b2d71b923a2,sha256-utf8-lines-lf-v1
urn:uuid:d4aa7eb4-f421-51e7-aedd-7328f9770d26,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,42,42,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,7a6c6ecc2fbfc5a85c1d84e1907581398582522a88f2ab53d247801037ff95ad,sha256-utf8-lines-lf-v1
urn:uuid:d4aa7eb4-f421-51e7-aedd-7328f9770d26,target,id-ID,repo/source/chapter7.tex,42,42,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,87e777c8b97571d3fb6adb14c9c9ba18acb06d2939ee11ec2fd30014e16376ce,sha256-utf8-lines-lf-v1
urn:uuid:d83618a4-82db-55a1-adac-632b286086a9,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1,1224,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,sha256-utf8-lines-lf-v1
urn:uuid:d83618a4-82db-55a1-adac-632b286086a9,target,id-ID,repo/source/chapter7.tex,1,1224,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,sha256-utf8-lines-lf-v1
urn:uuid:db91993a-8386-5e62-b9d5-5e2d8fe3fd70,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,678,681,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,2a5307c652d12b8a54f2146f407492cacdb2f46c304a36f1939781743f2c7163,sha256-utf8-lines-lf-v1
