owner_id,binding_role,language,path,line_start,line_end,bytes,sha256,span_sha256,span_hash_algorithm
urn:uuid:1a0f4f99-01e4-5de3-a829-c33e0deda829,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,540,540,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,9313c269b02a713447a9468a737222416edfa1936f776a96f89dcb7641412742,sha256-utf8-lines-lf-v1
urn:uuid:1a0f4f99-01e4-5de3-a829-c33e0deda829,target,id-ID,repo/source/chapter8.tex,540,540,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,43931c26465cd1b8330c45252a537bc589e74d3e4a902329c31e5cf7f9a9b174,sha256-utf8-lines-lf-v1
urn:uuid:1e346ec4-bc49-5c81-b1e0-75a8e2215210,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,194,316,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,acde50aae7e5297889c6dbbb4ce60e834a40478a73ea6280c520380d56a346e8,sha256-utf8-lines-lf-v1
urn:uuid:1e346ec4-bc49-5c81-b1e0-75a8e2215210,target,id-ID,repo/source/chapter8.tex,194,316,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,ff277c5c4fee176de50045a484d28681e71de439e8dd6d60279858eeec7c6752,sha256-utf8-lines-lf-v1
urn:uuid:2114c328-496d-5d89-9431-243f6c928c72,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,1119,1119,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,b2528b8af0b829ac6272d42170f2bd8574265e8e488c67bea52e41d79db7c83d,sha256-utf8-lines-lf-v1
urn:uuid:2114c328-496d-5d89-9431-243f6c928c72,target,id-ID,repo/source/chapter8.tex,1119,1119,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,f6f6efd54de20d52f1d826212fe99487d99b78e6d8fd413c62c19d23a48ee7ca,sha256-utf8-lines-lf-v1
urn:uuid:228c1eed-6d3b-59df-8be5-c6f0ccc2a7b0,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,931,931,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,25dd17a213b7e49504e66587875550314e3ab3fbebe76fe37ddb51d71be9df91,sha256-utf8-lines-lf-v1
urn:uuid:228c1eed-6d3b-59df-8be5-c6f0ccc2a7b0,target,id-ID,repo/source/chapter8.tex,931,931,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,cbed674d85648d9dbf82d998f2d747555e58a8b53a4d40798d72af10cd15c779,sha256-utf8-lines-lf-v1
urn:uuid:23c84313-1698-5c30-8620-e42e597a28ed,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,42,42,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,b64f58f453e86f8fe4452fe64334e2f69a23d925db1acd2499177b7be51b5ef8,sha256-utf8-lines-lf-v1
urn:uuid:23c84313-1698-5c30-8620-e42e597a28ed,target,id-ID,repo/source/chapter8.tex,42,42,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,111b04efb549c096f6cf0110caab6321174465a76974a572e031ed095e5948fc,sha256-utf8-lines-lf-v1
urn:uuid:25974c31-377f-51a7-a571-9ed2c8a7fc65,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,886,886,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,ee7430c8ad3921799960de8a493ff587fe6497efc6a08144aeef8fd672c3dfb4,sha256-utf8-lines-lf-v1
urn:uuid:25974c31-377f-51a7-a571-9ed2c8a7fc65,target,id-ID,repo/source/chapter8.tex,886,886,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,3fce5058d6746b6b0eebcd6d232552c65de4075acb6dba90a28117b6fadae7af,sha256-utf8-lines-lf-v1
urn:uuid:30490a6d-371d-5f35-bc97-837a8dcde0d6,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,317,449,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,af7c60712d18c678351dd09ac29a771979dde7e41fd0cc950aac47256f898bf5,sha256-utf8-lines-lf-v1
urn:uuid:30490a6d-371d-5f35-bc97-837a8dcde0d6,target,id-ID,repo/source/chapter8.tex,317,449,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,1673f1ca80ffbdb736a4fc6859254b3d4b8139aee6c882a322d04514ad725aba,sha256-utf8-lines-lf-v1
urn:uuid:332b3521-b0f3-5c9c-ac04-c3c794fc0896,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,138,142,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,58dac119018be72c08ef973d2fff3b56945f5d04630809516f88571fe5b0d38a,sha256-utf8-lines-lf-v1
urn:uuid:332b3521-b0f3-5c9c-ac04-c3c794fc0896,target,id-ID,repo/source/chapter8.tex,138,142,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,58dac119018be72c08ef973d2fff3b56945f5d04630809516f88571fe5b0d38a,sha256-utf8-lines-lf-v1
urn:uuid:34b10d45-d7e8-5079-99c6-c395701b7468,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,790,863,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,ac416d3e9267368213ca23f9e810e7aa7a35a36fa3aa55b2f1dec6ea1e5eeb56,sha256-utf8-lines-lf-v1
urn:uuid:34b10d45-d7e8-5079-99c6-c395701b7468,target,id-ID,repo/source/chapter8.tex,790,863,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,207a2a2d62e9abcaa5b1005feb5185282b3ffeae5aff8917c3ed2cfdaa0ec007,sha256-utf8-lines-lf-v1
urn:uuid:3649386c-2a9b-5129-ac5f-bb770e869311,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,694,789,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,168d5877d257630b8f5056003d46a810495545f5f51cb18a5416ecdacbb568ea,sha256-utf8-lines-lf-v1
urn:uuid:3649386c-2a9b-5129-ac5f-bb770e869311,target,id-ID,repo/source/chapter8.tex,694,789,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,d801bf13b7ab7c859720afcfdf26a3ac349fcfdec5821816e7af32504a98e894,sha256-utf8-lines-lf-v1
urn:uuid:3a42162f-3b1c-5379-978c-3a46c1464b1c,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,219,222,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,089c2061eac4369b38e4dabac359950607933a30ba28c045fd525e10514cc768,sha256-utf8-lines-lf-v1
urn:uuid:3a42162f-3b1c-5379-978c-3a46c1464b1c,target,id-ID,repo/source/chapter8.tex,219,222,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,089c2061eac4369b38e4dabac359950607933a30ba28c045fd525e10514cc768,sha256-utf8-lines-lf-v1
urn:uuid:42b2f767-d7d0-522a-b5d3-002e88021d63,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,35,35,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,edaf586a7e812eb890f2c03e6cfca9385c43be0babeb52f7d1087e8683e69277,sha256-utf8-lines-lf-v1
urn:uuid:42b2f767-d7d0-522a-b5d3-002e88021d63,target,id-ID,repo/source/chapter8.tex,35,35,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,af504066207b9202ed187963f21fda86464ed4fc18f34670e41f03ed315e8cf3,sha256-utf8-lines-lf-v1
urn:uuid:438b7541-6fc9-5282-b8f5-0279376df8db,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,131,133,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,908bd3cca9aee381d4cc2ec948857add0e1c59cc8d65fa5f8c658ec9a4d57ef5,sha256-utf8-lines-lf-v1
urn:uuid:438b7541-6fc9-5282-b8f5-0279376df8db,target,id-ID,repo/source/chapter8.tex,131,133,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,908bd3cca9aee381d4cc2ec948857add0e1c59cc8d65fa5f8c658ec9a4d57ef5,sha256-utf8-lines-lf-v1
urn:uuid:440313f9-ff14-5e56-9596-0a00762d040c,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,680,683,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,24eddc90f3a5de9bad20a54dcc750538d4473027d277d9c7d264e5de8fc8d89b,sha256-utf8-lines-lf-v1
urn:uuid:440313f9-ff14-5e56-9596-0a00762d040c,target,id-ID,repo/source/chapter8.tex,680,683,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,e221c836dd3c1c215c77a0d06c5b9ad80bbbf911f35622339f151ba7986bfd85,sha256-utf8-lines-lf-v1
urn:uuid:45b0abb0-27d4-542f-8223-b15ef829c83a,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,974,974,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,aa23f27523254b948e1953e7bfd9f1d100a3dbcb60c6ef781c35189e14d94d2d,sha256-utf8-lines-lf-v1
urn:uuid:45b0abb0-27d4-542f-8223-b15ef829c83a,target,id-ID,repo/source/chapter8.tex,974,974,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,38d531d33570ccfb04dc6da3d763022f79bfd05771bed1cfcbede004af60d087,sha256-utf8-lines-lf-v1
urn:uuid:4878d0a9-b844-5126-9466-26fbb8e888a9,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,44,44,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,fd3f622b86817140c9dc327ebf71cc70a143c71e82ff4dc9abd9940b2e6a2ada,sha256-utf8-lines-lf-v1
urn:uuid:4878d0a9-b844-5126-9466-26fbb8e888a9,target,id-ID,repo/source/chapter8.tex,44,44,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,9ca5fcba2631046d5d3543be6eebadd86cef94fdd16665dfc1d25fa56be641a5,sha256-utf8-lines-lf-v1
urn:uuid:4981d445-b989-5b9d-9b3e-c46e3d7e2e28,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,1005,1005,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,81235bedd3c7388dcbc7af63360c7511186bc04ff85279d9d9a13e6beb8c8a83,sha256-utf8-lines-lf-v1
urn:uuid:4981d445-b989-5b9d-9b3e-c46e3d7e2e28,target,id-ID,repo/source/chapter8.tex,1005,1005,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,198a2223059387d4a84b7261adec63823e705d659096954f64a2123461f23e64,sha256-utf8-lines-lf-v1
urn:uuid:4b61d1fd-f66c-5b5e-9107-f3f42e40dab4,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,69,69,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,52c975756430dada55175300fa58ff726961f23b32715fda54c23cb6acd94d14,sha256-utf8-lines-lf-v1
urn:uuid:4b61d1fd-f66c-5b5e-9107-f3f42e40dab4,target,id-ID,repo/source/chapter8.tex,69,69,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,9f4ae513b54d7e87d495bb58dfe881f8e393c85f62644dda851f5860652ba953,sha256-utf8-lines-lf-v1
urn:uuid:4fd60cb1-7797-573e-9f6f-f45a3bf23025,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,35,35,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,edaf586a7e812eb890f2c03e6cfca9385c43be0babeb52f7d1087e8683e69277,sha256-utf8-lines-lf-v1
urn:uuid:4fd60cb1-7797-573e-9f6f-f45a3bf23025,target,id-ID,repo/source/chapter8.tex,35,35,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,af504066207b9202ed187963f21fda86464ed4fc18f34670e41f03ed315e8cf3,sha256-utf8-lines-lf-v1
urn:uuid:504cf036-d335-5acf-8286-ba74b43b9504,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,950,950,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,881e896e2a8744957a148326a0a8eb9bb4e86ab763cb7850770c506805820cde,sha256-utf8-lines-lf-v1
urn:uuid:504cf036-d335-5acf-8286-ba74b43b9504,target,id-ID,repo/source/chapter8.tex,950,950,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,2458db52dd2301ef45f4ae61c1580c17fa0ff4aee790b5bd5d5decfe7306ffa2,sha256-utf8-lines-lf-v1
urn:uuid:524ac716-3620-5107-beff-f6e80b6d5fe6,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,512,512,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,170c7f77c98114ae2a93f3344ec9409a9129daa89b9fc036b878cc0d8fdc788e,sha256-utf8-lines-lf-v1
urn:uuid:524ac716-3620-5107-beff-f6e80b6d5fe6,target,id-ID,repo/source/chapter8.tex,512,512,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,a08fdf277dd22f05c0f7524e796da9d1c9cd8cc618b6a8a364e05c22b1a33bdd,sha256-utf8-lines-lf-v1
urn:uuid:55e6f5ae-58dd-5153-b641-7bb9a6edfe06,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,133,138,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,8801924583d301cc2ad6cc07ea3f00416814b8ff1e8e48c6d7b09cd99067b55a,sha256-utf8-lines-lf-v1
urn:uuid:55e6f5ae-58dd-5153-b641-7bb9a6edfe06,target,id-ID,repo/source/chapter8.tex,133,138,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,8801924583d301cc2ad6cc07ea3f00416814b8ff1e8e48c6d7b09cd99067b55a,sha256-utf8-lines-lf-v1
urn:uuid:58a6ef55-55a7-5be7-9074-0b1c3cb1abff,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,801,801,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,42d68d20d36b2980ce74cf68ee42a6f5ed00bd1e1c37676809903c21e258ff41,sha256-utf8-lines-lf-v1
urn:uuid:58a6ef55-55a7-5be7-9074-0b1c3cb1abff,target,id-ID,repo/source/chapter8.tex,801,801,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,9533d62adff515f8d822e10b3acf32c13b4fa00298f95f268731fe26d05689a0,sha256-utf8-lines-lf-v1
urn:uuid:59a95fcc-98a4-5f9b-a440-ca8f0c0e8d8b,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,52,52,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,1e19e4239ce7dd3bffe9fb60d234ae6ee7fe42776c54e73026562d4610a251db,sha256-utf8-lines-lf-v1
urn:uuid:59a95fcc-98a4-5f9b-a440-ca8f0c0e8d8b,target,id-ID,repo/source/chapter8.tex,52,52,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,2872c4af0c8ccc893827e48a0eaba773dbf7f251df124e8ea36a3110eadad401,sha256-utf8-lines-lf-v1
urn:uuid:5dd5d1cd-486e-5492-a8dd-06525d344094,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,872,872,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,2953cc8a101f67367a0fb965f584d5a082b43d8aaa19342df1f6e65f39591d60,sha256-utf8-lines-lf-v1
urn:uuid:5dd5d1cd-486e-5492-a8dd-06525d344094,target,id-ID,repo/source/chapter8.tex,872,872,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,85f9249e4f41f2f18f09b7d7c19a58522feeb5286482d0bd759b08211d8ce265,sha256-utf8-lines-lf-v1
urn:uuid:5de038b7-506d-5da6-a5bc-29750012b4e4,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,123,123,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,9deb75a949ee1b807cf950c62c3e2d7675f7c0fdaecc37e5f2e1bd17d4383ea1,sha256-utf8-lines-lf-v1
urn:uuid:5de038b7-506d-5da6-a5bc-29750012b4e4,target,id-ID,repo/source/chapter8.tex,123,123,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,987d7527992683bc6ba15225f1d2c7db237e96ff2e3ac70777d9da1a1ee8c834,sha256-utf8-lines-lf-v1
urn:uuid:624ac6e0-0ed9-531c-8b35-47c040240806,rights-component,,artifacts/metode-aljabar-jilid-1-id-lengkap.pdf,,,2875853,c2994530e3da1711d44f8c36315c40874e87f1968d1a81c1432105de2251c2ee,,
urn:uuid:624ac6e0-0ed9-531c-8b35-47c040240806,rights-component,,repo/fonts/FANDOL-AUTHORITY.json,,,2557,1b74145b289d1c87f79f2e633934f10404adf9a4c02349c7db523de63b892a1f,,
urn:uuid:624ac6e0-0ed9-531c-8b35-47c040240806,rights-component,,repo/fonts/GPL-3.0-with-Fandol-font-exception.txt,,,35737,853b586f0d520493390e571431afaf36a5fbb27dcfd239338a7ee9b0505cb004,,
urn:uuid:6305b39f-d2c4-5472-9478-70f8ef19df75,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,33,33,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,602bdbcdac74c8022366892e23199bacc031479df3e4db9f745366d4c6c11051,sha256-utf8-lines-lf-v1
urn:uuid:6305b39f-d2c4-5472-9478-70f8ef19df75,target,id-ID,repo/source/chapter8.tex,33,33,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,b866904b6d8ef906711c4b4389653ad00cc0eabd3129fe859af5a1d1304bb273,sha256-utf8-lines-lf-v1
urn:uuid:64fbd0a3-64ec-5bee-92ca-198736a36291,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,1005,1005,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,81235bedd3c7388dcbc7af63360c7511186bc04ff85279d9d9a13e6beb8c8a83,sha256-utf8-lines-lf-v1
urn:uuid:64fbd0a3-64ec-5bee-92ca-198736a36291,target,id-ID,repo/source/chapter8.tex,1005,1005,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,198a2223059387d4a84b7261adec63823e705d659096954f64a2123461f23e64,sha256-utf8-lines-lf-v1
urn:uuid:66c7d5de-7333-50ee-91f9-d9e619ae5800,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter8.tex,925,925,102216,365d36bb26f16d6679169c338934eb0404c29282da568f3f1916663a6808c6d4,ed9abc5c6280ba8fff03042d32fa6708cceffbdcd642437d3920fdbc01b8bb21,sha256-utf8-lines-lf-v1
urn:uuid:66c7d5de-7333-50ee-91f9-d9e619ae5800,target,id-ID,repo/source/chapter8.tex,925,925,121871,68474f1dc3234410550d576c8cf2ce2fcf7f3c65a6f7a3ae23ee554a5990eb3e,aafe6e9cad37b77b81da9b8dc2bf902cf650ac7b6fe003d3516f710032b45135,sha256-utf8-lines-lf-v1
